"Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"CPIA debt policy rating (1=low to 6=high)","IQ.CPA.DEBT.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4.5,4.5,4.5,4.5,4.0,4.0,4.0,""
"CPIA economic management cluster average (1=low to 6=high)","IQ.CPA.ECON.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4.0,4.16666666667,4.16666666667,4.2,4.0,4.0,4.0,""
"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","IQ.CPA.ENVR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3.5,3.5,3.5,3.5,3.5,3.5,3.5,""
"CPIA quality of budgetary and financial management rating (1=low to 6=high)","IQ.CPA.FINQ.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4.0,4.0,4.0,4.0,4.0,3.5,3.5,""
"CPIA financial sector rating (1=low to 6=high)","IQ.CPA.FINS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4.0,4.0,4.0,4.0,4.0,4.0,4.0,""
"CPIA fiscal policy rating (1=low to 6=high)","IQ.CPA.FISP.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3.0,3.5,3.5,3.5,3.5,3.5,3.5,""
"CPIA gender equality rating (1=low to 6=high)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3.5,3.5,3.5,3.5,3.5,3.5,3.0,""
"CPIA building human resources rating (1=low to 6=high)","IQ.CPA.HRES.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4.0,4.0,4.0,4.0,4.0,4.0,4.0,""
"IDA resource allocation index (1=low to 6=high)","IQ.CPA.IRAI.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3.76666666667,3.80833333333,3.85,3.8,3.76666666667,3.74166666667,3.71666666667,""
"CPIA macroeconomic management rating (1=low to 6=high)","IQ.CPA.MACR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4.5,4.5,4.5,4.5,4.5,4.5,4.5,""
"CPIA quality of public administration rating (1=low to 6=high)","IQ.CPA.PADM.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3.5,3.5,3.5,3.5,3.5,3.5,3.5,""
"CPIA equity of public resource use rating (1=low to 6=high)","IQ.CPA.PRES.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4.0,4.0,4.0,4.0,4.0,4.0,4.0,""
"CPIA property rights and rule-based governance rating (1=low to 6=high)","IQ.CPA.PROP.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3.5,3.5,3.5,3.5,3.5,3.5,3.5,""
"CPIA social protection rating (1=low to 6=high)","IQ.CPA.PROT.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3.5,3.5,3.5,3.5,3.5,3.5,3.5,""
"CPIA public sector management and institutions cluster average (1=low to 6=high)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3.7,3.7,3.7,3.7,3.7,3.6,3.6,""
"CPIA efficiency of revenue mobilization rating (1=low to 6=high)","IQ.CPA.REVN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4.0,4.0,4.0,4.0,4.0,4.0,4.0,""
"CPIA policies for social inclusion/equity cluster average (1=low to 6=high)","IQ.CPA.SOCI.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3.7,3.7,3.7,3.7,3.7,3.7,3.6,""
"CPIA structural policies cluster average (1=low to 6=high)","IQ.CPA.STRC.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3.66666666667,3.66666666667,3.83333333333,3.7,3.66666666667,3.66666666667,3.66666666667,""
"CPIA trade rating (1=low to 6=high)","IQ.CPA.TRAD.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3.5,3.5,4.0,3.5,3.5,3.5,4.0,""
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3.5,3.5,3.5,3.5,3.5,3.5,3.5,""
"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)","IQ.WEF.CUST.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3.61589403974,3.65559978665,3.9101799195,4.0381614287,3.8,3.8
"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)","IQ.WEF.PORT.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3.48930208864,3.33138497508,3.472473754,3.8602977121,3.9,4.0
"Air transport, registered carrier departures worldwide","IS.AIR.DPRT","","","","","","","","","","",97500.0,64700.0,96600.0,94300.0,69000.0,90600.0,94700.0,99000.0,105300.0,100100.0,100000.0,104600.0,106500.0,113500.0,120400.0,139900.0,151000.0,159500.0,157600.0,156300.0,125800.0,117500.0,120300.0,105300.0,130100.0,168400.0,151300.0,182500.0,196100.0,180500.0,198426.0,206690.0,231413.0,263870.0,302790.0,330484.0,453921.0,569033.0,592292.0,601977.0,630344.0,706513.81561,""
"Air transport, freight (million ton-km)","IS.AIR.GOOD.MT.K1","","","","","","","","","","",96.3000030518,108.400001526,131.100006103,176.5,144.699996948,211.300003052,250.699996948,275.899993897,297.700012207,297.600006103,366.0,411.399993897,409.899993897,461.600006103,545.5,489.700012207,539.700012207,645.200012207,646.299987793,680.599975586,662.900024414,493.100006103,429.399993897,372.399993897,563.599975586,653.900024414,565.0,528.0,531.299987793,531.200012207,547.652,515.37,546.34,579.85,708.475,774.04,842.55,967.684,1233.937,1235.158,2069.4251858,2019.8783261,""
"Air transport, passengers carried","IS.AIR.PSGR","","","","","","","","","","",2671600.0,2554000.0,3285800.0,3391600.0,3037300.0,3839900.0,4534000.0,5147500.0,6099600.0,6546800.0,6603100.0,7574500.0,8391700.0,9164800.0,10125700.0,10993800.0,11785200.0,12668600.0,12863100.0,12740100.0,10862200.0,10717400.0,11127100.0,9441600.0,11518400.0,14260600.0,13394600.0,16039800.0,16521000.0,16005400.0,17299483.0,16862737.0,17633019.0,19455085.0,23934074.0,27879461.0,40288794.0,51897450.0,49877935.0,54446373.0,63866792.174,73173381.21,""
"Road sector diesel fuel consumption (kt of oil equivalent)","IS.ROD.DESL.KT","","","","","","","","","","","",3284.0,3593.0,3958.0,5043.0,5356.0,5586.0,6020.0,6575.0,7638.0,8126.0,8511.0,9457.0,10043.0,10844.0,11781.0,12805.0,14047.0,15361.0,16700.0,17170.0,18636.0,20130.0,21416.0,23149.0,26427.0,19120.0,19485.0,19726.0,20725.0,20484.0,19775.0,19905.0,19872.0,20583.0,19335.0,21611.0,23547.0,28490.0,31168.0,33323.0,"",""
"Road sector diesel fuel consumption per capita (kg of oil equivalent)","IS.ROD.DESL.PC","","","","","","","","","","","",5.79544944592,6.19620490641,6.66861397608,8.29977860229,8.60959422381,8.76933273854,9.22917518027,9.84403106697,11.1689966108,11.607599889,11.8786873417,12.8991027504,13.3900678807,14.1354952079,15.0173837211,15.9653028697,17.1346658424,18.3371206393,19.5160177646,19.6501326723,20.8944806527,22.1193094763,23.0719661196,24.4607488489,27.4000822749,19.4595050616,19.4741306308,19.36824639,19.9998324164,19.4364140745,18.4576022259,18.2833730482,17.969307495,18.3287279069,16.9598886389,18.677856676,20.0575545595,23.9238130295,25.8068702459,27.2110159626,"",""
"Road density (km of road per 100 sq. km of land area)","IS.ROD.DNST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",110.0,120.0,122.0,126.0,125.0,"","","",""
"Road sector energy consumption (kt of oil equivalent)","IS.ROD.ENGY.KT","","","","","","","","","","","",5043.0,5421.0,5710.0,6570.0,6906.0,7193.0,7733.0,8433.0,9521.0,10041.0,10536.0,11637.0,12459.0,13453.0,14632.0,15934.0,17548.0,19293.0,21094.0,21667.0,23170.0,24746.0,26341.0,28469.0,32409.0,25159.0,25780.0,26391.0,27886.0,28500.0,28233.0,29203.0,29694.0,30961.0,30250.0,33561.0,37146.0,40830.399,45020.597,48818.002,"",""
"Road sector energy consumption per capita (kg of oil equivalent)","IS.ROD.ENGY.PC","","","","","","","","","","","",8.89965029104,9.34862977947,9.62046129445,10.8129179887,11.101168355,11.2921250248,11.8553507756,12.6258120133,13.9224949897,14.3430852185,14.7049523947,15.8725662162,16.6112571667,17.5364088005,18.6515880322,19.8665471243,21.4052193495,23.030926925,24.6509508219,24.7967049861,25.9779521745,27.1914770145,28.3777857469,30.0822091226,33.6023485998,25.6057368119,25.7656190743,25.9123689789,26.9102690838,27.0424624645,26.3521357089,26.8238805891,26.8508764471,27.5701182882,26.5340900608,29.0059482625,31.6413097918,34.2863752754,37.2767166701,39.8639807845,"",""
"Road sector energy consumption (% of total energy consumption)","IS.ROD.ENGY.ZS","","","","","","","","","","","",3.22308907248,3.38539922466,3.4716812287,3.83367100759,3.88567959287,3.88684574465,4.06537676795,4.41611055993,4.7623386437,4.89435869665,4.87726532622,5.18028936089,5.36788206032,5.55434719821,5.74281908788,6.02857509789,6.39014095202,6.66626085621,6.94950252414,6.84055677491,7.03213624654,7.22246067005,7.51607217059,7.82007370921,8.43358923331,6.3423996069,6.25413931897,6.24997838996,6.21979144642,6.2334021315,6.07809869202,6.11574878547,6.06623410785,5.96443011608,5.60936791664,5.92162043258,6.20339400903,6.52157422287,6.66779308715,7.04760742061,"",""
"Roads, goods transported (million ton-km)","IS.ROD.GOOD.MT.K6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Roads, paved (% of total roads)","IS.ROD.PAVE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",47.2999992371,51.9000015259,54.4000015259,54.9000015259,55.4000015259,54.7000007629,56.5,57.0,46.6699981689,47.4599990845,47.7400016785,47.4000015259,"",48.62,47.0,47.7,48.2,49.5,"","","",""
"Roads, passengers carried (million passenger-km)","IS.ROD.PSGR.K6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Road sector gasoline fuel consumption (kt of oil equivalent)","IS.ROD.SGAS.KT","","","","","","","","","","","",1527.0,1592.0,1507.0,1264.0,1275.0,1316.0,1391.0,1499.0,1490.0,1522.0,1599.0,1722.0,1891.0,2084.0,2275.0,2505.0,2810.0,3052.0,3491.0,3545.0,3573.0,3595.0,3834.0,4141.0,4679.0,4955.0,5182.0,5507.0,5909.0,6613.0,7011.0,7570.0,7897.0,8251.0,8648.0,9286.0,10332.0,11257.0,12818.0,14192.0,"",""
"Road sector gasoline fuel consumption per capita (kg of oil equivalent)","IS.ROD.SGAS.PC","","","","","","","","","","","",2.69477810716,2.74543785444,2.53906045022,2.0802935065,2.04952065634,2.06595808878,2.13252203916,2.24428936417,2.17881709218,2.17410374491,2.23170262711,2.34876334316,2.52122058771,2.71655957334,2.89997011845,3.12323964769,3.42766505426,3.64331047401,4.07966574947,4.05706000719,4.00600876649,3.95026912903,4.13045938096,4.3756516905,4.85128788604,5.04298366004,5.17910931121,5.40712424565,5.70224413743,6.27480015011,6.54393169183,6.95328480155,7.14088271378,7.34734168779,7.58567969738,8.02566179691,8.80089411428,9.45280320368,10.6132078674,11.5889547322,"",""
"Roads, total network (km)","IS.ROD.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2000000.0,2350365.0,2021441.0,2114498.0,2142791.0,2173241.0,2367062.0,2465877.0,2457695.0,3296650.0,3316078.0,"",3383344.0,"",3621507.0,3929439.0,4003930.0,4140544.0,4109592.0,"","","",""
"Railways, goods transported (million ton-km)","IS.RRS.GOOD.MT.K6","","","","","","","","","","","","","","","","","","","","",158474.0,174202.0,177767.0,178446.0,182161.0,205904.0,223097.0,234241.0,222374.0,229602.0,235785.0,250238.0,252388.0,252411.0,249564.0,270489.0,277567.0,284249.0,281513.0,301516.0,305201.0,312371.0,333228.0,353194.0,381241.0,407398.0,439596.0,480993.0,521371.0,551448.0,600548.0,625723.0,""
"Railways, passengers carried (million passenger-km)","IS.RRS.PASG.KM","","","","","","","","","","","","","","","","","","","","",208558.0,220787.0,226930.0,222935.0,226582.0,240614.0,256468.0,269389.0,263731.0,280848.0,295644.0,314564.0,300103.0,296245.0,319365.0,326196.78,357013.0,379897.0,403884.0,431000.0,430666.0,457022.0,490912.0,515044.0,541208.0,575702.0,615634.0,694764.0,769956.0,838032.0,903465.0,978508.0,""
"Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","",61240.0,61230.0,61385.0,61460.0,61850.0,61836.0,61813.0,61976.0,61985.0,62211.0,62367.0,62458.0,62486.0,62462.0,62461.0,62660.0,62725.0,62725.0,63506.0,62759.34,62759.0,63028.0,63140.0,63122.0,63200.0,63465.0,63332.0,63327.0,63327.0,63273.0,63974.0,63974.0,""
"Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",34.13672263,36.87923897,42.90373039,40.47282418,42.17600245,40.96519416,41.39934759,41.52,41.2943567028
"Container port traffic (TEU: 20 foot equivalent units)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2450656.0,2764757.0,3208380.0,3916814.0,4332863.0,4982092.0,6141148.0,7398211.0,7672457.0,8014487.2,9752908.0,9983940.324,""
"Motor vehicles (per 1,000 people)","IS.VEH.NVEH.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",12.0,13.0,14.0,15.0,"",17.0,18.3495707861,"","",""
"Passenger cars (per 1,000 people)","IS.VEH.PCAR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",8.0,9.0,9.0,10.0,"",11.0,11.8350616532,"","",""
"Vehicles (per km of road)","IS.VEH.ROAD.K1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4.0,4.0,4.0,"",5.0,"","","",""
"Mobile cellular subscriptions","IT.CEL.SETS",0.0,"","","","",0.0,"","","","",0.0,"","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76680.0,327967.0,881839.0,1195400.0,1884311.0,3577095.0,6540000.0,13000000.0,33690000.0,52220000.0,90140000.0,166050000.0,233620000.0,346890000.0,525090000.0,752190000.0,893862478.0,""
"Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2",0.0,"","","","",0.0,"","","","",0.0,"","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079503474055,0.033379055944,0.088134708141,0.11737200514,0.18183789732,0.33941563954,0.61043094087,1.1940911812,3.0464269802,4.6500809955,7.9067202581,14.35129379,19.899969831,29.129278701,43.477058192,61.422603298,71.999054911,""
"Telephone lines","IT.MLT.MAIN",332399.0,"","","","",623394.0,"","","","",981356.0,"","","","",1465415.0,1613644.0,1726746.0,1867828.0,2016066.0,2149470.0,2295530.0,2466364.0,2668240.0,2897862.0,3165214.0,3487908.0,3800986.0,4174278.0,4588832.0,5074734.0,5809929.0,6796748.0,8025586.0,9795304.0,11978000.0,14542651.0,17801696.0,21593686.0,26511345.0,32436134.0,38536187.0,41420000.0,42000000.0,46198025.0,50176509.0,40770000.0,39250000.0,37900000.0,37060000.0,35090000.0,32685211.0,""
"Telephone lines (per 100 people)","IT.MLT.MAIN.P2",0.074222024184,"","","","",0.12558290119,"","","","",0.17718040473,"","","","",0.23556065197,0.25332225488,0.26472493897,0.27964953399,0.29480799059,0.30704144393,0.32038401073,0.33640565355,0.35574942469,0.37774542986,0.40347367114,0.43487315581,0.46364793181,0.4983024495,0.53626183731,0.58077575059,0.6514029249,0.74684238671,0.86461546639,1.0350359456,1.2419048151,1.4800878177,1.7791765633,2.1202059765,2.5583713251,3.0777296007,3.5968931021,3.8045582098,3.7978608836,4.1138368074,4.4012826735,3.5236509957,3.3433516646,3.1825641061,3.0685402057,2.8653919219,2.6327364214,""
